,material_tag,concept_tag,concept_slug,material_id,target
5775,92,2999,roadside-assistance,249,0.0018538188777803
5776,92,3000,predicate-grammar,249,0.0016177634117312
5777,92,3001,knowledge-representation-and-reasoning,249,0.001615964923193
5778,92,3002,user-interface,249,0.0013699988568107
5781,92,3003,consumer-electronics,249,0.0010421739365398
5782,92,3004,judgment-mathematical-logic,249,0.0010378492908412
5783,92,3005,lexicon,249,0.0010351283313354
5785,92,3006,knowledge-engineer,249,0.0009518512949723
5786,92,3007,electronics,249,0.000803439337433
5788,92,3008,prototype,249,0.0007824671588337
5789,92,3009,human-brain,249,0.0007611570894247
5794,92,3010,logic,249,0.0012869410581613
5796,92,3011,computer,249,0.0007032621593115
5802,92,3012,machine-learning,249,0.0015041471627178
5812,92,3013,software,249,0.0012554784347127
5818,92,3014,time,249,0.0009419557285201
5821,92,3015,natural-language-generation,249,0.0032871893553895
5822,92,3016,graphical-model,249,0.0022146417276517
5825,92,3017,statistics,249,0.0008523405017923
5830,92,3018,carbon,249,0.0007227607821979
5833,92,3019,bit,249,0.0006595289806839
5836,92,3020,stream,249,0.0005421793279225
5837,92,3021,microsoft,249,0.000522988939021
5839,92,3022,domestic-pig,249,0.0005030951080749
5840,92,3023,conceptual-model,249,0.0004792157663173
5841,92,3024,learning,249,0.0004526566135802
5844,93,3025,statistical-machine-translation,250,0.0038589967690119
5845,93,3026,machine-translation,250,0.0022063222806471
5847,93,3027,lexical-item,250,0.0011295164703974
5848,93,3028,shell-projectile,250,0.0011198363546545
5849,93,3029,text-corpus,250,0.0008874854927805
5851,93,3030,open-source-software,250,0.0008073391455005
5862,94,3031,felice-frankel,251,0.0022637194282147
5865,94,3032,degree-angle,251,0.0018961462237857
5867,94,3033,fractal,251,0.0017949696908985
5868,94,3034,ethanol,251,0.0017790576433109
5872,94,3035,united-states-dollar,251,0.0015959376167972
5875,94,3036,world-wide-web,251,0.0015348165444893
5882,94,3037,physics,251,0.0013087263502677
5884,94,3038,computer-science,251,0.0012765636682263
5889,94,3039,german-language,251,0.00124104187743
5892,94,3040,united-states,251,0.0011924624516983
5896,94,3041,artificial-intelligence,251,0.0011789406967254
5899,94,3042,software,251,0.0010864893945786
5915,95,3043,satellite,252,0.0029985059886351
5919,95,3044,albedo,252,0.0032932203965815
5920,95,3045,thermal-radiation,252,0.0014863903751719
5921,95,3046,gastropod-shell,252,0.0014186257566717
5922,95,3047,titanium-alloy,252,0.001377890025313
5923,95,3048,emissivity,252,0.001888688804401
5924,95,3049,epoxide,252,0.0012724090544649
5925,95,3050,asm-international-society,252,0.0017894820258441
5926,95,3051,alloy,252,0.0018015315490466
5929,95,3052,spacecraft,252,0.0015668524138806
5932,95,3053,ultimate-tensile-strength,252,0.0013150597872804
5933,95,3054,metal,252,0.0014352366141325
5937,95,3055,graphite-sil,252,0.0005818125471355
5938,95,3056,economies-of-scale,252,0.0005784616938055
5939,95,3057,mass,252,0.0010761716920486
5945,95,3058,solar-energy,252,0.001010774421565
5947,95,3059,learning-curve,252,0.0004591574204373
5948,95,3060,earth,252,0.0010416914599936
5952,95,3061,kelvin,252,0.0008144830750298
5954,95,3062,density,252,0.000433741536238
5963,95,3063,sun,252,0.0004014561824736
5972,95,3064,chemical-element,252,0.0003874602680314
5974,95,3065,heat,252,0.0007838789059873
5975,95,3066,chemistry,252,0.0007921856451487
5977,95,3067,water,252,0.0003816755923953
5979,95,3068,thermostat,252,0.0007811711205859
5980,95,3069,electromagnetic-radiation,252,0.0007725268068472
5987,95,3070,system,252,0.0003650541284916
5992,95,3071,viscosity,252,0.0007047677221177
5995,95,3072,metre,252,0.0003418372151492
5999,95,3073,infinitesimal,252,0.0003367574478125
6000,95,3074,mars,252,0.0003366680418946
6005,95,3075,proton,252,0.0006891389370876
6019,95,3076,voltage,252,0.0003112903880196
6024,95,3077,solid,252,0.0003079786510396
6028,95,3078,diameter,252,0.0006607004420038
6032,95,3079,redox,252,0.0003012227717914
6041,95,3080,not-out,252,0.0024280004855881
6044,95,3081,caret,252,0.0010187602237711
6045,95,3082,rho,252,0.0007675522617817
6046,95,3083,tinsmith,252,0.0007278858269048
6047,95,3084,epsilon,252,0.0006620053242851
6048,95,3085,j,252,0.0005902407247495
6051,95,3086,phi,252,0.0005204617907181
6059,95,3087,asterisk,252,0.0003812208647461
6072,95,3088,bone,252,0.0003106803307306
6073,96,3089,real-number,253,0.0080783538509187
6075,96,3090,prime-number,253,0.0067611326369982
6076,96,3091,dental-alveolar-and-postalveolar-nasals,253,0.0063746685162199
6078,96,3092,mit-opencourseware,253,0.0060171850914537
6080,96,3093,integer-computer-science,253,0.0050258787691624
6089,96,3094,limit-mathematics,253,0.002977433867757
6091,96,3095,probability,253,0.0028570766778936
6095,96,3096,number,253,0.002712399777129
6101,96,3097,absolute-value,253,0.002532173074604
6107,96,3098,if-and-only-if,253,0.0023266568475769
6109,96,3099,limit-of-a-sequence,253,0.0023095857279019
6110,96,3100,subsequence,253,0.0022424882044692
6111,96,3101,ideal-class-group,253,0.002208235278814
6112,96,3102,series-mathematics,253,0.002196740292955
6113,96,3103,central-limit-theorem,253,0.0021858402014999
6114,96,3104,big-o-notation,253,0.0021844165557544
6118,96,3105,mathematical-proof,253,0.0020457875291641
6122,96,3106,inequality-mathematics,253,0.0018932710918381
6123,97,3107,kl-one,254,0.0096789456941441
6124,97,3108,kandor,254,0.0038383660857553
6125,97,3109,semantics,254,0.003731261314659
6127,97,3110,semantic-network,254,0.0034530090411538
6129,97,3111,tbox,254,0.0021005970238179
6130,97,3112,epistemology,254,0.0020623904977524
6132,97,3113,mit-opencourseware,254,0.0019089210100206
6134,97,3114,logic,254,0.0016102619736926
6136,97,3115,t-box,254,0.0013346682199068
6137,97,3116,inference,254,0.0012425123600554
6139,97,3117,ontology,254,0.0012044510341766
6142,97,3118,natural-language,254,0.0010569726479107
6145,97,3119,isosceles-triangle,254,0.0009813489412395
6146,97,3120,canada,254,0.000976629879513
6152,97,3121,natural-kind,254,0.0009235881167063
6153,97,3122,subroutine,254,0.0009156131002574
6155,97,3123,hierarchy,254,0.0009097910475006
6157,97,3124,titmouse-inc,254,0.0008689073056649
6158,97,3125,cognition,254,0.0013881628392057
6166,97,3126,natural-language-processing,254,0.0008064162935096
6167,97,3127,linguistics,254,0.0008037082823467
6171,97,3128,taxonomy-general,254,0.0007880042742095
6172,97,3129,intension,254,0.000781085593902
6173,97,3130,world-wide-web,254,0.0014053029475798
6183,97,3131,technology,254,0.0007311047917538
6185,97,3132,triangle,254,0.000721611551043
6188,97,3133,geometry,254,0.0007158734722763
6191,97,3134,evolution,254,0.0007112040626903
6194,97,3135,taxonomy-biology,254,0.0006937772844843
6195,97,3136,graph-theory,254,0.0006929660174977
6205,97,3137,mathematical-model,254,0.0006581127553293
6212,97,3138,motivation,254,0.0006458901685653
6215,97,3139,triple-baseball,254,0.0011008941163097
6219,97,3140,resource-description-framework,254,0.0006920979201097
6222,97,3141,uniform-resource-identifier,254,0.0004779732464475
6223,98,3142,machine-learning,255,0.0107592565891309
6228,98,3143,statistical-learning-theory,255,0.0007062011081806
6229,98,3144,algorithm,255,0.0044395417912817
6231,98,3145,loss-function,255,0.0014023761221343
6235,98,3146,series-mathematics,255,0.0004318302734633
6237,98,3147,regression-analysis,255,0.0007701148531152
6242,98,3148,joystick,255,0.000308833417423
6243,98,3149,data-set,255,0.0004660400248871
6248,98,3150,probability,255,0.0006244723434689
6265,98,3151,game-theory,255,0.0006937911060533
6267,98,3152,optical-flow,255,0.0005471873412528
6268,98,3153,robot,255,0.0026192499429686
6270,98,3154,dynamic-programming,255,0.0006495278137568
6271,98,3155,agnosticism,255,0.0005981133711107
6272,98,3156,gradient-descent,255,0.0005439598999008
6276,98,3157,iteration,255,0.0002955139771159
6282,98,3158,mathematics,255,0.0003799741223478
6284,98,3159,real-number,255,0.0003359655755981
6286,98,3160,marginal-distribution,255,0.000517553411486
6288,98,3161,colander,255,0.0004401525214071
6289,98,3162,action-potential,255,0.0004352270282309
6292,98,3163,protein-protein-interaction,255,0.000324981044477
6296,98,3164,degrees-of-freedom-mechanics,255,0.0002739382393629
6299,98,3165,torque,255,0.0002577495707892
6302,98,3166,semantics,255,0.0003689346854817
6305,98,3167,pause,255,0.0004521319734131
6306,98,3168,glossary-of-video-game-terms,255,0.0004352017417813
6307,98,3169,control-flow,255,0.0001942065376904
6308,98,3170,robotic-arm,255,0.0001901659499777
6309,98,3171,animal-locomotion,255,0.0001827511490533
6310,98,3172,autonomy,255,0.0001723082149363
6311,98,3173,pullback-differential-geometry,255,0.0001677958216353
6312,98,3174,knowledge,255,0.0003127170240248
6324,98,3175,inference,255,0.000374284755059
6331,98,3176,space,255,0.0001419982088869
6335,98,3177,time-series,255,0.0003725130198435
6338,98,3178,automated-planning-and-scheduling,255,0.0002298082087843
6339,98,3179,hierarchy,255,0.0001812356329124
6346,99,3180,social-capital,258,0.0017709559799544
6347,99,3181,legal-citation,258,0.0013672622541607
6348,99,3182,domestic-yak,258,0.0012528112296634
6349,99,3183,hour,258,0.0010814597502516
6351,99,3184,voiceless-glottal-fricative,258,0.0018734315537379
6357,99,3185,hypothesis,258,0.001080266863535
6365,99,3186,human,258,0.0011435224739927
6367,99,3187,cap-sport,258,0.0004514454965715
6369,99,3188,latin,258,0.0004435651711117
6371,99,3189,database,258,0.0004342280180115
6383,99,3190,united-kingdom,258,0.0006050338521519
6409,99,3191,experiment,258,0.0005685171343305
6418,99,3192,social-class,258,0.000271845280708
6427,99,3193,probability-distribution,258,0.0014080299346727
6430,99,3194,meteorology,258,0.0011767858800391
6431,99,3195,information-retrieval,258,0.0032206436886767
6433,99,3196,glyph,258,0.0008094605676978
6434,99,3197,bird,258,0.0014891069235795
6436,99,3198,algorithm,258,0.0011925494723596
6438,99,3199,legal-person,258,0.0006449463564399
6439,99,3200,economist,258,0.0005553394570053
6440,99,3201,facebook,258,0.0005237083110508
6444,99,3202,romance-copula,258,0.0004006372551256
6445,99,3203,yahoo,258,0.0003612294522496
6446,99,3204,system,258,0.0003538135014535
6449,99,3205,graph-discrete-mathematics,258,0.0011536170085615
6459,99,3206,murder,258,0.0003010915852038
6460,99,3207,machine-learning,258,0.0002929193253539
6464,99,3208,ethics,258,0.0002881386034062
6474,99,3209,heat,258,0.0002706085907603
6476,99,3210,programming-language,258,0.0002666535113809
6480,99,3211,multi-touch,258,0.0049200433396362
6481,99,3212,information-art,258,0.0023200979010587
6482,99,3213,serous-membrane,258,0.0017708543865469
6483,99,3214,hyperlink,258,0.0014575182820234
6485,99,3215,mosque,258,0.0009326284569231
6486,99,3216,martial-arts,258,0.0007566763273817
6487,99,3217,moscow,258,0.0005826877371988
6489,99,3218,human-body,258,0.0004544122242746
6491,99,3219,bowling-cricket,258,0.0003746152365419
6492,99,3220,gold,258,0.0003717020198253
6496,99,3221,i-newspaper,258,0.0003056125536752
6498,99,3222,concept,258,0.0003008621475243
6509,99,3223,inference,258,0.000571490969656
6513,100,3224,ontology,259,0.0022772702540486
6516,100,3225,multimedia,259,0.0016725369466547
6519,100,3226,hybrid-biology,259,0.0004205744835807
6522,100,3227,flickr,259,0.0015616811395449
6523,100,3228,database,259,0.0007601061144785
6530,100,3229,probability,259,0.0002536572746551
6544,100,3230,bit,259,0.000667428148734
6551,100,3231,spacetime,259,0.0001906363005644
6552,100,3232,synchronous-circuit,259,0.0001900359406132
6553,100,3233,regression-analysis,259,0.0001851066140084
6558,100,3234,symbol,259,0.0001792012172375
6563,100,3235,human,259,0.0010259286510533
6573,100,3236,subset,259,0.0001662314452335
6579,100,3237,depth-of-field,259,0.0011897540886635
6580,100,3238,kiva,259,0.0010927418160453
6581,100,3239,content-analysis,259,0.0007900195351006
6582,100,3240,global-positioning-system,259,0.0014903006463515
6584,100,3241,focal-length,259,0.0004070766111848
6585,100,3242,point-and-shoot-camera,259,0.0003238641249028
6586,100,3243,parameter,259,0.0003084091702615
6588,100,3244,automatic-transmission,259,0.000729138478125
6598,100,3245,wildlife,259,0.0001759488018549
6599,100,3246,united-kingdom,259,0.000608912766858
6607,100,3247,intellectual-property,259,0.0004566399243121
6610,100,3248,hotel,259,0.0001582719273687
6618,100,3249,data-set,259,0.0005296215616489
6621,100,3250,washington-d-c,259,0.0004710623915666
6627,100,3251,cluster-analysis,259,0.0003006673630238
6632,100,3252,face-professional-wrestling,259,0.0001900295635276
6633,100,3253,demo-music,259,0.0001808224445456
6637,100,3254,chemistry,259,0.0001648443686884
6644,100,3255,swine-influenza,259,0.0011281410026822
6645,100,3256,mobile-phone,259,0.0011133734262885
6648,100,3257,microphone,259,0.0008877170381017
6649,100,3258,centers-for-disease-control-and-prevention,259,0.0004625346624481
6651,100,3259,micromanagement,259,0.0004178393225624
6652,100,3260,discretization,259,0.000354857467388
6653,100,3261,taxonomy-biology,259,0.0003006960979101
6655,100,3262,cap-sport,259,0.0002396722937437
6657,100,3263,citizenship,259,0.0002124992274868
6658,100,3264,feedback,259,0.0002023519958528
6660,100,3265,europe,259,0.0001840749911716
6663,100,3266,telemedicine,259,0.0012611352881818
6664,100,3267,camera-resectioning,259,0.0005954779001803
6665,100,3268,public-company,259,0.0005903342281027
6667,100,3269,protein-protein-interaction,259,0.0004384418792461
6669,100,3270,wine,259,0.0003160568470529
6670,100,3271,discrete-time-and-continuous-time,259,0.0003002002901225
6671,100,3272,weight-function,259,0.0002751577625009
6672,100,3273,society,259,0.0003680938002697
6677,100,3274,cerebral-cortex,259,0.0001806987339604
6680,100,3275,design,259,0.000171718420944
6686,100,3276,continuous-function,259,0.0001628350185892
6690,100,3277,economics,259,0.0001542937769974
6711,100,3278,gossip,259,0.0002453291711607
6712,100,3279,reserved-word,259,0.0001746812594036
6713,100,3280,google,259,0.0001712628711362
6715,100,3281,library,259,0.0001427295135924
6717,100,3282,et-cetera,259,0.0001349552162522
6718,100,3283,united-states,259,0.0001214931671266
6721,100,3284,china,259,0.0001189674004295
6723,100,3285,industry,259,0.000113481585466
6727,101,3286,global-positioning-system,260,0.001961959400113
6731,101,3287,application-programming-interface,260,0.0020489983144626
6732,101,3288,departments-of-france,260,0.0004874270797179
6739,101,3289,photography,260,0.0003257957709813
6744,101,3290,castle,260,0.000262781906142
6746,101,3291,mobile-phone,260,0.0008476065838285
6748,101,3292,facebook,260,0.0029244941228658
6751,101,3293,ground-truth,260,0.0005096301732056
6752,101,3294,free-content,260,0.0004749735442245
6753,101,3295,infrastructure,260,0.000463569861141
6755,101,3296,camera,260,0.0004319822991084
6757,101,3297,digital-media,260,0.0008169747570421
6758,101,3298,semantics,260,0.0003320750043726
6760,101,3299,mass-media,260,0.0011293730040242
6762,101,3300,artificial-intelligence,260,0.0009061964420622
6764,101,3301,day-after-tomorrow-band,260,0.0002924689422397
6765,101,3302,google,260,0.0005404194552546
6772,101,3303,machine-learning,260,0.0016310728633706
6777,101,3304,digital-photography,260,0.0002237422441913
6778,101,3305,europe,260,0.0002236704613218
6780,101,3306,skiing,260,0.0002204787328233
6781,101,3307,youtube,260,0.0002192857051932
6786,101,3308,show-and-tell-education,260,0.0005625309361324
6787,101,3309,family-biology,260,0.0005467145552435
6790,101,3310,rape,260,0.0004387214235733
6791,101,3311,cluster-analysis,260,0.0004322448214169
6796,101,3312,museum,260,0.0003319330678722
6800,101,3313,image-retrieval,260,0.0002787998690043
6805,101,3314,storytelling,260,0.0002394768930288
6808,101,3315,printing,260,0.0002189675862506
6809,101,3316,stream,260,0.0002149210421653
6824,101,3317,world-wide-web,260,0.0011251281316029
6826,101,3318,peer-to-peer,260,0.0007454639042824
6827,101,3319,information-retrieval,260,0.000543203458521
6829,101,3320,sociology,260,0.000506495185664
6831,101,3321,interoperability,260,0.0007231728278569
6834,101,3322,google-groups,260,0.0003353661938395
6835,101,3323,harvest,260,0.0003232204808332
6836,101,3324,close-front-unrounded-vowel,260,0.0002812749945493
6842,101,3325,science,260,0.000403090114328
6849,101,3326,gate-crashing,260,0.0001533197851726
6850,101,3327,law,260,0.0001423480347709
6855,101,3328,corporation,260,0.00013151615142
6860,102,3329,flickr,261,0.0038964025490435
6863,102,3330,list-of-marilyns-in-the-british-isles,261,0.0009480133177743
6864,102,3331,language-model,261,0.0026355588170226
6868,102,3332,information-retrieval,261,0.0005292043082817
6870,102,3333,ground-truth,261,0.0007122002865764
6873,102,3334,airport,261,0.0007366922237997
6874,102,3335,airplane,261,0.0005650590806552
6877,102,3336,multimedia,261,0.0005562936919104
6881,102,3337,cartography,261,0.0002478939181603
6884,102,3338,diffusion,261,0.0002301078520008
6886,102,3339,gun,261,0.0002233352262324
